Image_Count_DetectedNuclei,Image_FileName_CellBody,Image_FileName_Nuclei,Image_ImageQuality_Correlation_CellBody_10,Image_ImageQuality_Correlation_CellBody_2,Image_ImageQuality_Correlation_CellBody_20,Image_ImageQuality_Correlation_CellBody_40,Image_ImageQuality_Correlation_CellBody_5,Image_ImageQuality_Correlation_CellBody_80,Image_ImageQuality_Correlation_Nuclei_10,Image_ImageQuality_Correlation_Nuclei_2,Image_ImageQuality_Correlation_Nuclei_20,Image_ImageQuality_Correlation_Nuclei_40,Image_ImageQuality_Correlation_Nuclei_5,Image_ImageQuality_Correlation_Nuclei_80,Image_ImageQuality_FocusScore_CellBody,Image_ImageQuality_FocusScore_Nuclei,Image_ImageQuality_PowerLogLogSlope_CellBody,Image_ImageQuality_PowerLogLogSlope_Nuclei,Image_Math_ImageQuality_SNR_CellBody,Image_Math_ImageQuality_SNR_Nuclei,Image_Metadata_ActualCellCount,Image_Metadata_BlurFilterSize
14,"SIMCEPImages_A04_C14_F1_s20_w1.TIF","SIMCEPImages_A04_C14_F1_s20_w2.TIF",0.651905,0.968365,0.269728,-0.0210739,0.865537,-0.0234035,0.823307,0.982943,0.614242,0.250569,0.931199,-0.03201,0.00776332,0.454851,-2.04523,-2.38509,0.226815,0.377684,"14","1"
14,"SIMCEPImages_A04_C14_F1_s22_w1.TIF","SIMCEPImages_A04_C14_F1_s22_w2.TIF",0.6481,0.969303,0.241062,-0.0316715,0.866826,-0.0177658,0.813572,0.981899,0.590844,0.196583,0.927191,-0.0509442,0.00951633,0.465889,-1.96088,-2.28453,0.218833,0.380868,"14","1"
14,"SIMCEPImages_A04_C14_F1_s19_w1.TIF","SIMCEPImages_A04_C14_F1_s19_w2.TIF",0.625283,0.964797,0.230575,0.0357732,0.851071,0.000924261,0.806224,0.979564,0.607527,0.29581,0.920356,0.0644111,0.008781,0.471029,-1.88674,-2.22106,0.222498,0.385868,"14","1"
14,"SIMCEPImages_A04_C14_F1_s24_w1.TIF","SIMCEPImages_A04_C14_F1_s24_w2.TIF",0.625143,0.965139,0.222497,-0.0306162,0.85442,0.0136462,0.81226,0.980591,0.594836,0.217971,0.924713,0.0635364,0.00811936,0.481341,-1.93972,-2.24955,0.223759,0.37561,"14","1"
14,"SIMCEPImages_A04_C14_F1_s18_w1.TIF","SIMCEPImages_A04_C14_F1_s18_w2.TIF",0.641447,0.967034,0.253547,-0.0312023,0.859339,0.0291091,0.790747,0.978695,0.565688,0.210407,0.915511,0.00727028,0.00843472,0.479854,-1.92592,-2.21977,0.226384,0.380429,"14","1"
14,"SIMCEPImages_A04_C14_F1_s23_w1.TIF","SIMCEPImages_A04_C14_F1_s23_w2.TIF",0.635788,0.967453,0.249829,0.0797509,0.860081,0.0179286,0.831517,0.983211,0.641706,0.361371,0.933207,0.140472,0.00905648,0.475539,-1.99321,-2.3483,0.220185,0.391395,"14","1"
14,"SIMCEPImages_A04_C14_F1_s21_w1.TIF","SIMCEPImages_A04_C14_F1_s21_w2.TIF",0.625172,0.965899,0.232459,0.0279808,0.854788,-0.018006,0.819153,0.982119,0.612499,0.246808,0.928302,0.0376691,0.00809129,0.466207,-1.97859,-2.30324,0.223833,0.372201,"14","1"
14,"SIMCEPImages_A04_C14_F1_s14_w1.TIF","SIMCEPImages_A04_C14_F1_s14_w2.TIF",0.641113,0.967506,0.230194,-0.0287491,0.864786,0.0654929,0.826127,0.982696,0.624912,0.314535,0.931888,0.0616906,0.00795832,0.465848,-2.00055,-2.32665,0.227031,0.379523,"14","1"
14,"SIMCEPImages_A04_C14_F1_s17_w1.TIF","SIMCEPImages_A04_C14_F1_s17_w2.TIF",0.646353,0.968893,0.22711,0.0180067,0.86755,0.068506,0.825164,0.981732,0.620315,0.26889,0.929492,0.0577117,0.00937744,0.478119,-2.02663,-2.30214,0.221141,0.386886,"14","1"
15,"SIMCEPImages_A04_C14_F1_s12_w1.TIF","SIMCEPImages_A04_C14_F1_s12_w2.TIF",0.641356,0.967285,0.245957,-0.0328337,0.861422,-0.0194414,0.80418,0.982331,0.570896,0.176794,0.925162,-0.0969666,0.00838491,0.471147,-1.9747,-2.3254,0.224315,0.385524,"14","1"
14,"SIMCEPImages_A04_C14_F1_s13_w1.TIF","SIMCEPImages_A04_C14_F1_s13_w2.TIF",0.645406,0.966931,0.249306,-0.0258563,0.861724,-0.0309724,0.815122,0.981436,0.6025,0.229213,0.926655,-0.0625693,0.00912842,0.477576,-1.97433,-2.26686,0.223886,0.387909,"14","1"
14,"SIMCEPImages_A04_C14_F1_s02_w1.TIF","SIMCEPImages_A04_C14_F1_s02_w2.TIF",0.633128,0.967785,0.221944,-0.030339,0.861174,-0.0172205,0.811758,0.981063,0.582859,0.178865,0.925417,0.0396414,0.00887469,0.491222,-2.05414,-2.27277,0.22336,0.384358,"14","1"
14,"SIMCEPImages_A04_C14_F1_s07_w1.TIF","SIMCEPImages_A04_C14_F1_s07_w2.TIF",0.623802,0.9629,0.233889,0.0381887,0.849832,0.0418982,0.818815,0.983033,0.60158,0.229988,0.929995,0.0237256,0.00850262,0.481775,-1.92074,-2.31639,0.223237,0.390899,"14","1"
14,"SIMCEPImages_A04_C14_F1_s03_w1.TIF","SIMCEPImages_A04_C14_F1_s03_w2.TIF",0.637531,0.969425,0.206548,0.0239,0.867224,-0.0235634,0.8189,0.983331,0.604707,0.22202,0.931038,-0.00418775,0.00835497,0.485655,-2.04756,-2.38424,0.221738,0.381393,"14","1"
14,"SIMCEPImages_A04_C14_F1_s06_w1.TIF","SIMCEPImages_A04_C14_F1_s06_w2.TIF",0.647438,0.969452,0.247609,-0.0116337,0.867481,-0.0159557,0.811388,0.981081,0.598304,0.215853,0.9247,-0.0317604,0.00856689,0.464865,-2.05509,-2.29,0.224098,0.37981,"14","1"
14,"SIMCEPImages_A04_C14_F1_s05_w1.TIF","SIMCEPImages_A04_C14_F1_s05_w2.TIF",0.628339,0.966451,0.231835,-8.46912e-05,0.85706,0.00706756,0.805122,0.981017,0.585924,0.239446,0.923141,0.00384194,0.00829099,0.471389,-1.97122,-2.30082,0.227855,0.387592,"14","1"
14,"SIMCEPImages_A04_C14_F1_s01_w1.TIF","SIMCEPImages_A04_C14_F1_s01_w2.TIF",0.645964,0.966625,0.260378,-0.0128717,0.861708,-0.0211325,0.81609,0.981477,0.600748,0.217672,0.92702,-0.000486546,0.00793464,0.476267,-1.98818,-2.33621,0.227858,0.388528,"14","1"
14,"SIMCEPImages_A04_C14_F1_s04_w1.TIF","SIMCEPImages_A04_C14_F1_s04_w2.TIF",0.644352,0.968281,0.230399,-0.0293306,0.864844,0.0361189,0.826823,0.983846,0.619926,0.262059,0.933412,0.0628572,0.00805898,0.476844,-1.9744,-2.3265,0.222718,0.370053,"14","1"
14,"SIMCEPImages_A04_C14_F1_s08_w1.TIF","SIMCEPImages_A04_C14_F1_s08_w2.TIF",0.614262,0.96211,0.227377,-0.0314167,0.84305,0.0373634,0.800369,0.979275,0.577336,0.205629,0.918657,0.0470578,0.0082371,0.484465,-1.85644,-2.19838,0.223592,0.389214,"14","1"
14,"SIMCEPImages_A04_C14_F1_s09_w1.TIF","SIMCEPImages_A04_C14_F1_s09_w2.TIF",0.652467,0.969278,0.262873,0.0105205,0.86709,-0.0289652,0.822171,0.98392,0.602825,0.232114,0.932986,-0.0408065,0.00845144,0.477478,-2.05441,-2.42712,0.225671,0.381567,"14","1"
18,"SIMCEPImages_A05_C18_F1_s10_w1.TIF","SIMCEPImages_A05_C18_F1_s10_w2.TIF",0.644295,0.968398,0.23365,-0.00437344,0.863837,0.023874,0.819725,0.981463,0.606751,0.260931,0.92714,0.0575618,0.00920667,0.468112,-1.99333,-2.24455,0.243127,0.438229,"18","1"
18,"SIMCEPImages_A05_C18_F1_s02_w1.TIF","SIMCEPImages_A05_C18_F1_s02_w2.TIF",0.626599,0.963541,0.2281,0.0361563,0.851152,-0.00275215,0.827833,0.982195,0.627954,0.310221,0.931274,0.0628413,0.00846731,0.467005,-1.86928,-2.22543,0.243188,0.418456,"18","1"
18,"SIMCEPImages_A05_C18_F1_s17_w1.TIF","SIMCEPImages_A05_C18_F1_s17_w2.TIF",0.631986,0.967403,0.22658,-0.0190466,0.858712,-0.0294626,0.801891,0.98017,0.572409,0.200763,0.920426,0.0365403,0.00927302,0.469028,-1.93765,-2.23294,0.241637,0.427826,"18","1"
17,"SIMCEPImages_A05_C18_F1_s06_w1.TIF","SIMCEPImages_A05_C18_F1_s06_w2.TIF",0.628202,0.964637,0.234108,-0.0087949,0.852482,-0.0155273,0.823303,0.981077,0.620422,0.264262,0.927599,0.00564132,0.00882988,0.475583,-1.94563,-2.25681,0.245928,0.425647,"18","1"
18,"SIMCEPImages_A05_C18_F1_s16_w1.TIF","SIMCEPImages_A05_C18_F1_s16_w2.TIF",0.617907,0.965406,0.204658,0.00651232,0.854583,0.062971,0.799173,0.979466,0.589996,0.241292,0.918565,0.0725632,0.00924205,0.45393,-1.9826,-2.20819,0.244182,0.439079,"18","1"
18,"SIMCEPImages_A05_C18_F1_s18_w1.TIF","SIMCEPImages_A05_C18_F1_s18_w2.TIF",0.626861,0.962848,0.226671,-0.0165697,0.850363,0.0619535,0.796499,0.977222,0.589979,0.254902,0.914209,0.0691298,0.00872308,0.469446,-1.87234,-2.1571,0.248983,0.443863,"18","1"
17,"SIMCEPImages_A05_C18_F1_s09_w1.TIF","SIMCEPImages_A05_C18_F1_s09_w2.TIF",0.669143,0.971749,0.273314,0.0105339,0.877945,-0.0278162,0.819851,0.983733,0.599885,0.205903,0.932477,-0.0532027,0.00884578,0.456416,-2.1655,-2.44677,0.249313,0.436246,"18","1"
18,"SIMCEPImages_A05_C18_F1_s01_w1.TIF","SIMCEPImages_A05_C18_F1_s01_w2.TIF",0.621364,0.965303,0.206683,0.00226765,0.853467,0.0167481,0.808607,0.980483,0.590648,0.223739,0.923101,0.0136682,0.00893748,0.461659,-1.95496,-2.25948,0.245439,0.450571,"18","1"
18,"SIMCEPImages_A05_C18_F1_s04_w1.TIF","SIMCEPImages_A05_C18_F1_s04_w2.TIF",0.633094,0.965744,0.252028,0.0745779,0.855169,0.00740805,0.822628,0.9816,0.62477,0.277733,0.928057,0.0217621,0.00956219,0.451132,-1.93223,-2.18591,0.23927,0.42603,"18","1"
18,"SIMCEPImages_A05_C18_F1_s23_w1.TIF","SIMCEPImages_A05_C18_F1_s23_w2.TIF",0.614737,0.962928,0.204462,-0.0347567,0.846114,0.054106,0.788549,0.978044,0.574686,0.237421,0.913196,-0.00634293,0.00877742,0.48249,-1.80312,-2.15938,0.2392,0.426697,"18","1"
18,"SIMCEPImages_A05_C18_F1_s11_w1.TIF","SIMCEPImages_A05_C18_F1_s11_w2.TIF",0.634712,0.967566,0.202874,-0.0155013,0.862835,-0.0275673,0.814191,0.980729,0.598603,0.215707,0.92501,-0.00820111,0.00886343,0.466455,-1.96941,-2.21894,0.245144,0.439173,"18","1"
16,"SIMCEPImages_A05_C18_F1_s22_w1.TIF","SIMCEPImages_A05_C18_F1_s22_w2.TIF",0.62729,0.96497,0.216454,-0.0291955,0.856625,-0.0405977,0.80714,0.980249,0.581278,0.203491,0.923547,-0.0770587,0.00828533,0.459981,-2.00952,-2.2737,0.250064,0.452952,"18","1"
17,"SIMCEPImages_A05_C18_F1_s07_w1.TIF","SIMCEPImages_A05_C18_F1_s07_w2.TIF",0.637428,0.967705,0.232599,-0.0354033,0.862179,0.0553169,0.823253,0.983453,0.607919,0.242844,0.932245,0.048425,0.00859801,0.479859,-2.03925,-2.39341,0.246921,0.442567,"18","1"
18,"SIMCEPImages_A05_C18_F1_s15_w1.TIF","SIMCEPImages_A05_C18_F1_s15_w2.TIF",0.638957,0.967303,0.226922,-0.00897086,0.86154,-0.0343841,0.811829,0.981827,0.597833,0.219287,0.926093,-0.000910426,0.00882929,0.46925,-1.93578,-2.2697,0.241806,0.429102,"18","1"
16,"SIMCEPImages_A05_C18_F1_s20_w1.TIF","SIMCEPImages_A05_C18_F1_s20_w2.TIF",0.637955,0.968649,0.239873,0.0301721,0.862694,0.0996403,0.8286,0.983895,0.624937,0.300325,0.934133,0.130613,0.00855635,0.461623,-2.04084,-2.38542,0.249663,0.450361,"18","1"
17,"SIMCEPImages_A05_C18_F1_s05_w1.TIF","SIMCEPImages_A05_C18_F1_s05_w2.TIF",0.64225,0.969039,0.233531,-0.0357146,0.866666,-0.0442147,0.818301,0.983624,0.590833,0.175938,0.931868,-0.102563,0.00871488,0.449125,-2.12304,-2.41585,0.248658,0.443052,"18","1"
18,"SIMCEPImages_A05_C18_F1_s24_w1.TIF","SIMCEPImages_A05_C18_F1_s24_w2.TIF",0.641606,0.966187,0.235972,0.0211516,0.859371,0.0302842,0.801454,0.980055,0.580898,0.24068,0.921386,-0.0173015,0.00832504,0.456929,-1.90562,-2.24592,0.247995,0.432855,"18","1"
18,"SIMCEPImages_A05_C18_F1_s12_w1.TIF","SIMCEPImages_A05_C18_F1_s12_w2.TIF",0.627106,0.966878,0.209944,0.0484536,0.858235,0.0523387,0.818781,0.981352,0.625737,0.327191,0.925666,0.0793847,0.00909945,0.456252,-2.01671,-2.24026,0.244832,0.438094,"18","1"
18,"SIMCEPImages_A05_C18_F1_s21_w1.TIF","SIMCEPImages_A05_C18_F1_s21_w2.TIF",0.624517,0.964388,0.223148,-0.00590886,0.851121,-0.00810772,0.806659,0.979589,0.594778,0.219444,0.920719,-0.0523377,0.00935144,0.456047,-1.87849,-2.21593,0.243494,0.447643,"18","1"
18,"SIMCEPImages_A05_C18_F1_s03_w1.TIF","SIMCEPImages_A05_C18_F1_s03_w2.TIF",0.648966,0.969086,0.246635,-0.0148194,0.866782,0.00583527,0.797471,0.979299,0.562247,0.178025,0.919096,-0.0432911,0.00923258,0.456955,-1.93848,-2.24045,0.247293,0.464864,"18","1"
18,"SIMCEPImages_A05_C18_F1_s08_w1.TIF","SIMCEPImages_A05_C18_F1_s08_w2.TIF",0.652923,0.968363,0.281161,0.0103759,0.86506,-0.00452598,0.819717,0.983222,0.602553,0.234593,0.931148,0.0120207,0.00837021,0.460877,-2.02031,-2.39432,0.248801,0.443282,"18","1"
18,"SIMCEPImages_A05_C18_F1_s14_w1.TIF","SIMCEPImages_A05_C18_F1_s14_w2.TIF",0.634118,0.965601,0.242951,-0.00277332,0.856455,0.0179965,0.819633,0.979996,0.622659,0.304354,0.925784,0.0621834,0.00941102,0.462053,-1.90885,-2.25752,0.242938,0.441921,"18","1"
17,"SIMCEPImages_A05_C18_F1_s19_w1.TIF","SIMCEPImages_A05_C18_F1_s19_w2.TIF",0.647689,0.96686,0.239742,0.0157464,0.8628,-0.0219135,0.827509,0.981596,0.626131,0.272668,0.929917,0.0782649,0.00941219,0.480937,-1.93967,-2.24966,0.241711,0.410559,"18","1"
17,"SIMCEPImages_A05_C18_F1_s25_w1.TIF","SIMCEPImages_A05_C18_F1_s25_w2.TIF",0.657194,0.971128,0.286604,0.0666597,0.873339,0.0171883,0.83257,0.984859,0.638807,0.321966,0.937669,0.0130145,0.00882792,0.452498,-2.20432,-2.53117,0.246558,0.436735,"18","1"
18,"SIMCEPImages_A05_C18_F1_s13_w1.TIF","SIMCEPImages_A05_C18_F1_s13_w2.TIF",0.619072,0.963343,0.22116,-0.0397311,0.847275,0.0414176,0.794184,0.978122,0.572362,0.198629,0.914817,-0.031742,0.00860454,0.465508,-1.84867,-2.16907,0.242605,0.42524,"18","1"
23,"SIMCEPImages_A06_C23_F1_s01_w1.TIF","SIMCEPImages_A06_C23_F1_s01_w2.TIF",0.625555,0.963927,0.228247,-0.00379005,0.850137,0.0444252,0.809699,0.978446,0.611077,0.270978,0.919423,0.0750639,0.00941137,0.450183,-1.87294,-2.14236,0.267281,0.488304,"23","1"
21,"SIMCEPImages_A06_C23_F1_s07_w1.TIF","SIMCEPImages_A06_C23_F1_s07_w2.TIF",0.633142,0.966101,0.236783,-0.0178231,0.856756,0.0022488,0.804084,0.979879,0.59569,0.247517,0.920205,-0.0168252,0.00914315,0.456555,-1.94493,-2.20614,0.26933,0.484883,"23","1"
22,"SIMCEPImages_A06_C23_F1_s16_w1.TIF","SIMCEPImages_A06_C23_F1_s16_w2.TIF",0.636158,0.964303,0.264433,0.0428849,0.854519,-0.0165692,0.835211,0.982109,0.653671,0.349092,0.932249,0.094298,0.00879338,0.453587,-1.93106,-2.22612,0.2715,0.496208,"23","1"
23,"SIMCEPImages_A06_C23_F1_s11_w1.TIF","SIMCEPImages_A06_C23_F1_s11_w2.TIF",0.650236,0.969747,0.230749,0.0270687,0.870476,-0.0305027,0.823003,0.982795,0.612463,0.257753,0.931292,0.0153765,0.00910778,0.453609,-2.03779,-2.32592,0.267746,0.483571,"23","1"
23,"SIMCEPImages_A06_C23_F1_s19_w1.TIF","SIMCEPImages_A06_C23_F1_s19_w2.TIF",0.635638,0.96716,0.255191,0.0378159,0.860398,0.0601461,0.809275,0.980866,0.586281,0.232909,0.92443,0.0813433,0.00873141,0.445562,-1.99547,-2.25462,0.271098,0.472547,"23","1"
23,"SIMCEPImages_A06_C23_F1_s24_w1.TIF","SIMCEPImages_A06_C23_F1_s24_w2.TIF",0.625661,0.96439,0.23068,0.0265084,0.85321,0.0183312,0.793321,0.978465,0.571847,0.226115,0.916402,-0.0110313,0.00887873,0.445479,-1.94657,-2.21596,0.272566,0.510193,"23","1"
23,"SIMCEPImages_A06_C23_F1_s09_w1.TIF","SIMCEPImages_A06_C23_F1_s09_w2.TIF",0.620522,0.961538,0.228828,0.0204394,0.844883,0.00247439,0.798411,0.977422,0.577978,0.226732,0.915509,0.02533,0.00893057,0.456654,-1.8443,-2.12679,0.268254,0.487214,"23","1"
23,"SIMCEPImages_A06_C23_F1_s20_w1.TIF","SIMCEPImages_A06_C23_F1_s20_w2.TIF",0.633404,0.967517,0.221309,0.0104061,0.860853,-0.0462546,0.80872,0.981532,0.585359,0.191356,0.925424,-0.07624,0.00890427,0.451263,-1.99422,-2.29643,0.274692,0.51239,"23","1"
23,"SIMCEPImages_A06_C23_F1_s22_w1.TIF","SIMCEPImages_A06_C23_F1_s22_w2.TIF",0.658877,0.968229,0.292394,0.0704128,0.867524,0.0640442,0.817476,0.981514,0.613653,0.305421,0.927209,0.102671,0.0090004,0.444588,-2.01267,-2.28767,0.269286,0.494355,"23","1"
23,"SIMCEPImages_A06_C23_F1_s06_w1.TIF","SIMCEPImages_A06_C23_F1_s06_w2.TIF",0.632074,0.965093,0.221017,-0.00723111,0.854854,-0.0306085,0.796332,0.978753,0.566294,0.180987,0.917347,0.0227559,0.00934314,0.451186,-1.8421,-2.16846,0.266638,0.492635,"23","1"
22,"SIMCEPImages_A06_C23_F1_s14_w1.TIF","SIMCEPImages_A06_C23_F1_s14_w2.TIF",0.631402,0.963261,0.233023,-0.0076204,0.853433,0.0322408,0.812868,0.979519,0.602182,0.262656,0.923093,0.0575405,0.00890226,0.458259,-1.9079,-2.23321,0.270431,0.495948,"23","1"
23,"SIMCEPImages_A06_C23_F1_s18_w1.TIF","SIMCEPImages_A06_C23_F1_s18_w2.TIF",0.620311,0.962478,0.204029,-0.0284384,0.846673,0.00587517,0.788939,0.977382,0.565725,0.220747,0.912683,0.0198563,0.00862895,0.434179,-1.77028,-2.12754,0.269612,0.521552,"23","1"
23,"SIMCEPImages_A06_C23_F1_s17_w1.TIF","SIMCEPImages_A06_C23_F1_s17_w2.TIF",0.642946,0.964856,0.267093,0.0171272,0.855434,-0.0156605,0.802224,0.978176,0.584273,0.233298,0.91756,0.0121893,0.00897621,0.448311,-1.90094,-2.16728,0.26817,0.501138,"23","1"
22,"SIMCEPImages_A06_C23_F1_s10_w1.TIF","SIMCEPImages_A06_C23_F1_s10_w2.TIF",0.651597,0.968659,0.262055,0.00515618,0.865503,-0.000635254,0.821019,0.982384,0.615338,0.274958,0.928801,-0.00417505,0.00920914,0.442396,-1.98905,-2.25778,0.266872,0.486344,"23","1"
22,"SIMCEPImages_A06_C23_F1_s23_w1.TIF","SIMCEPImages_A06_C23_F1_s23_w2.TIF",0.636527,0.968563,0.216412,-0.00266332,0.864515,0.0567468,0.835352,0.983681,0.651347,0.339558,0.935792,0.0584751,0.00881939,0.447623,-2.05395,-2.34494,0.270576,0.483354,"23","1"
23,"SIMCEPImages_A06_C23_F1_s21_w1.TIF","SIMCEPImages_A06_C23_F1_s21_w2.TIF",0.650557,0.968244,0.270188,0.0111785,0.865215,0.0189822,0.808207,0.981193,0.585419,0.211547,0.924146,0.058755,0.00909618,0.450429,-2.00293,-2.28283,0.270554,0.489311,"23","1"
23,"SIMCEPImages_A06_C23_F1_s03_w1.TIF","SIMCEPImages_A06_C23_F1_s03_w2.TIF",0.632307,0.963392,0.265065,0.0836632,0.850546,0.00788558,0.818436,0.980309,0.629696,0.324762,0.924749,0.0746929,0.00914177,0.458894,-1.87941,-2.189,0.266906,0.471486,"23","1"
23,"SIMCEPImages_A06_C23_F1_s05_w1.TIF","SIMCEPImages_A06_C23_F1_s05_w2.TIF",0.626076,0.96628,0.214304,-0.0296876,0.854942,-0.0061804,0.812704,0.981597,0.59886,0.239876,0.925562,0.00733117,0.00929138,0.459273,-1.91245,-2.26653,0.266802,0.482786,"23","1"
23,"SIMCEPImages_A06_C23_F1_s02_w1.TIF","SIMCEPImages_A06_C23_F1_s02_w2.TIF",0.640597,0.966536,0.240183,0.00341139,0.862128,0.0563834,0.80084,0.97957,0.580956,0.225167,0.920945,0.0582768,0.00898215,0.449694,-1.96005,-2.28229,0.271623,0.506337,"23","1"
23,"SIMCEPImages_A06_C23_F1_s08_w1.TIF","SIMCEPImages_A06_C23_F1_s08_w2.TIF",0.643901,0.969732,0.219931,-0.0130402,0.868948,0.00310296,0.813007,0.981742,0.593834,0.24565,0.926877,0.0799143,0.00922646,0.436927,-2.08686,-2.28747,0.273955,0.509321,"23","1"
23,"SIMCEPImages_A06_C23_F1_s13_w1.TIF","SIMCEPImages_A06_C23_F1_s13_w2.TIF",0.634718,0.965477,0.23506,-0.00478781,0.856494,-0.0228933,0.807004,0.981195,0.572092,0.168298,0.924793,0.0610363,0.00862665,0.45042,-1.87984,-2.24659,0.272552,0.503285,"23","1"
23,"SIMCEPImages_A06_C23_F1_s12_w1.TIF","SIMCEPImages_A06_C23_F1_s12_w2.TIF",0.62813,0.968292,0.21116,0.0182274,0.861472,-0.0102419,0.828886,0.983885,0.631302,0.289832,0.934085,0.0239867,0.00935896,0.449818,-2.04644,-2.37268,0.270596,0.494763,"23","1"
23,"SIMCEPImages_A06_C23_F1_s15_w1.TIF","SIMCEPImages_A06_C23_F1_s15_w2.TIF",0.637803,0.9673,0.222431,-0.0257748,0.862662,-0.0242285,0.811917,0.981827,0.594505,0.240693,0.926842,0.0926764,0.00870867,0.446894,-2.04949,-2.33244,0.274328,0.512467,"23","1"
23,"SIMCEPImages_A06_C23_F1_s04_w1.TIF","SIMCEPImages_A06_C23_F1_s04_w2.TIF",0.61906,0.962671,0.209664,-0.0545158,0.846846,0.0656283,0.787344,0.976191,0.55485,0.171506,0.910748,0.0673471,0.00936262,0.447909,-1.81224,-2.1125,0.268175,0.513848,"23","1"
23,"SIMCEPImages_A06_C23_F1_s25_w1.TIF","SIMCEPImages_A06_C23_F1_s25_w2.TIF",0.629307,0.965281,0.2303,-0.00725441,0.856325,0.0293455,0.816194,0.982654,0.589627,0.210729,0.92972,-0.0153978,0.00834183,0.448649,-1.97406,-2.35772,0.273607,0.505826,"23","1"
27,"SIMCEPImages_A07_C27_F1_s01_w1.TIF","SIMCEPImages_A07_C27_F1_s01_w2.TIF",0.635976,0.964654,0.240231,-0.00997338,0.8555,-0.0232993,0.807166,0.979402,0.591509,0.228925,0.921787,-0.0387211,0.00902431,0.429872,-1.93155,-2.24765,0.292548,0.554559,"27","1"
25,"SIMCEPImages_A07_C27_F1_s12_w1.TIF","SIMCEPImages_A07_C27_F1_s12_w2.TIF",0.649941,0.968705,0.263063,-0.0175844,0.866895,-0.0382709,0.802428,0.981342,0.572738,0.196552,0.92317,-0.0671251,0.00901725,0.438155,-2.03691,-2.30696,0.289448,0.527035,"27","1"
27,"SIMCEPImages_A07_C27_F1_s04_w1.TIF","SIMCEPImages_A07_C27_F1_s04_w2.TIF",0.643003,0.96987,0.239414,0.0598686,0.869215,0.0341224,0.823071,0.984493,0.60793,0.25195,0.93428,0.0222457,0.00844158,0.433959,-2.20201,-2.49191,0.294501,0.526624,"27","1"
27,"SIMCEPImages_A07_C27_F1_s15_w1.TIF","SIMCEPImages_A07_C27_F1_s15_w2.TIF",0.612424,0.960313,0.223879,0.0303564,0.839681,-0.0483203,0.800625,0.976687,0.594877,0.257265,0.914142,-0.047429,0.00948261,0.445261,-1.76254,-2.06368,0.283561,0.537953,"27","1"
26,"SIMCEPImages_A07_C27_F1_s05_w1.TIF","SIMCEPImages_A07_C27_F1_s05_w2.TIF",0.628174,0.963308,0.246059,-0.00456112,0.848106,0.0278889,0.795065,0.978169,0.572679,0.222548,0.915825,0.0543745,0.00872698,0.438756,-1.85421,-2.18806,0.29365,0.545779,"27","1"
27,"SIMCEPImages_A07_C27_F1_s07_w1.TIF","SIMCEPImages_A07_C27_F1_s07_w2.TIF",0.619166,0.964745,0.200131,0.00136083,0.852207,0.0530616,0.811851,0.981166,0.588271,0.211659,0.925566,0.0311572,0.00902694,0.443477,-1.92302,-2.27277,0.286575,0.548933,"27","1"
27,"SIMCEPImages_A07_C27_F1_s09_w1.TIF","SIMCEPImages_A07_C27_F1_s09_w2.TIF",0.625643,0.965939,0.23508,0.0271723,0.855672,-0.0184686,0.823116,0.981589,0.626837,0.287887,0.928502,-0.0279,0.00902995,0.445968,-1.8967,-2.24141,0.282369,0.516196,"27","1"
27,"SIMCEPImages_A07_C27_F1_s16_w1.TIF","SIMCEPImages_A07_C27_F1_s16_w2.TIF",0.635484,0.967235,0.218377,0.0330042,0.861293,0.0494119,0.809848,0.979759,0.605296,0.292754,0.92277,0.0862237,0.00918731,0.425514,-1.97757,-2.25063,0.28856,0.527886,"27","1"
27,"SIMCEPImages_A07_C27_F1_s13_w1.TIF","SIMCEPImages_A07_C27_F1_s13_w2.TIF",0.618631,0.963298,0.217669,-0.0111474,0.848412,-0.00422242,0.802138,0.978916,0.581841,0.198766,0.918412,-0.00853185,0.00892706,0.433385,-1.83972,-2.1722,0.285782,0.543325,"27","1"
27,"SIMCEPImages_A07_C27_F1_s20_w1.TIF","SIMCEPImages_A07_C27_F1_s20_w2.TIF",0.647308,0.969743,0.229197,-0.0241494,0.869295,-0.0528079,0.803064,0.981679,0.572551,0.190429,0.924168,0.00192152,0.00890217,0.434305,-2.06659,-2.34004,0.293481,0.542668,"27","1"
27,"SIMCEPImages_A07_C27_F1_s03_w1.TIF","SIMCEPImages_A07_C27_F1_s03_w2.TIF",0.627541,0.962,0.256017,0.0218692,0.846447,0.0242995,0.805959,0.97899,0.601443,0.281388,0.91939,0.103844,0.00876829,0.436029,-1.83716,-2.17856,0.290786,0.544907,"27","1"
26,"SIMCEPImages_A07_C27_F1_s08_w1.TIF","SIMCEPImages_A07_C27_F1_s08_w2.TIF",0.639312,0.970189,0.220785,-0.0222557,0.868477,-0.0218848,0.824149,0.983265,0.612675,0.223439,0.932491,-0.0647138,0.00923602,0.418984,-2.1031,-2.41715,0.28881,0.543285,"27","1"
25,"SIMCEPImages_A07_C27_F1_s14_w1.TIF","SIMCEPImages_A07_C27_F1_s14_w2.TIF",0.635033,0.969897,0.248088,0.0964707,0.865541,-0.0468043,0.834528,0.984701,0.63877,0.308744,0.937305,0.0142107,0.00907032,0.433944,-2.14064,-2.40159,0.291003,0.532063,"27","1"
